sensor_id,location,lat,lon,temperature,humidity,date,time
3428,1727,42.624,23.406,28.24,40.18,01-07-2017,00:27:14
3512,1770,42.683,23.335,24.26,57.06,01-07-2017,00:27:16
3096,1558,42.7,23.36,26.2,45.6,01-07-2017,00:27:19
2228,1120,42.693,23.333,25.75,47.27,01-07-2017,00:27:20
3472,1750,42.669,23.318,26.18,49.19,01-07-2017,00:27:29
3500,1764,42.703,23.349,27.09,43.89,01-07-2017,00:27:29
3438,1732,42.738,23.293,23.95,59.1,01-07-2017,00:27:29
1954,977,42.704,23.354,25.86,45.65,01-07-2017,00:27:30
3092,1556,42.666,23.284,23.93,0.0,01-07-2017,00:27:39
1962,981,42.69,23.324,25.68,46.97,01-07-2017,00:27:48
3474,1751,42.68,23.293,26.28,49.73,01-07-2017,00:27:50
2036,1023,42.657,23.349,23.09,54.33,01-07-2017,00:27:57
3436,1731,42.693,23.359,26.31,45.89,01-07-2017,00:27:58
2232,1122,42.685,23.301,24.77,54.12,01-07-2017,00:28:00
2607,1313,42.66,23.319,24.09,56.23,01-07-2017,00:28:01
3738,1884,42.7,23.332,27.26,43.54,01-07-2017,00:28:09
2040,1025,42.686,23.351,24.69,50.18,01-07-2017,00:28:14
3102,1561,42.665,23.392,25.49,44.78,01-07-2017,00:28:14
2216,1114,42.664,23.373,25.69,47.78,01-07-2017,00:28:21
3432,1729,42.71,23.419,24.37,55.13,01-07-2017,00:28:24
2224,1118,42.651,23.335,24.61,48.39,01-07-2017,00:28:26
2230,1121,42.692,23.332,27.5,46.8,01-07-2017,00:28:27
2294,1155,42.645,23.265,24.29,42.96,01-07-2017,00:28:33
2264,1139,42.671,23.31,24.56,60.48,01-07-2017,00:28:33
1850,925,42.677,23.311,24.19,60.29,01-07-2017,00:28:34
3558,1793,42.671,23.364,26.35,44.09,01-07-2017,00:28:48
2234,1123,42.685,23.356,27.41,41.24,01-07-2017,00:28:54
3620,1824,42.678,23.254,25.22,58.71,01-07-2017,00:28:56
2262,1138,42.691,23.324,25.68,45.8,01-07-2017,00:28:56
1764,879,42.622,23.366,23.25,54.71,01-07-2017,00:29:00
2038,1024,42.694,23.32,28.8,42.1,01-07-2017,00:29:15
3836,1933,42.702,23.371,23.72,54.67,01-07-2017,00:29:15
2323,1172,42.686,23.4,24.08,51.78,01-07-2017,00:29:16
1952,976,42.709,23.398,22.11,57.67,01-07-2017,00:29:21
2266,1140,42.738,23.272,23.12,62.33,01-07-2017,00:29:25
2292,1154,42.663,23.273,22.8,59.62,01-07-2017,00:29:27
1846,923,42.64,23.31,23.33,51.41,01-07-2017,00:29:33
3428,1727,42.624,23.406,28.28,41.51,01-07-2017,00:29:40
3512,1770,42.683,23.335,23.88,58.78,01-07-2017,00:29:42
2228,1120,42.693,23.333,25.89,46.88,01-07-2017,00:29:47
3096,1558,42.7,23.36,26.14,45.87,01-07-2017,00:29:50
3438,1732,42.738,23.293,24.0,59.01,01-07-2017,00:29:55
3500,1764,42.703,23.349,27.07,44.13,01-07-2017,00:29:56
1954,977,42.704,23.354,25.8,45.56,01-07-2017,00:29:57
3472,1750,42.669,23.318,26.4,48.31,01-07-2017,00:29:58
3092,1556,42.666,23.284,23.93,0.0,01-07-2017,00:30:05
1962,981,42.69,23.324,25.59,47.22,01-07-2017,00:30:15
3474,1751,42.68,23.293,26.06,50.43,01-07-2017,00:30:17
2036,1023,42.657,23.349,23.52,52.69,01-07-2017,00:30:24
2232,1122,42.685,23.301,25.74,51.97,01-07-2017,00:30:26
2607,1313,42.66,23.319,24.1,56.42,01-07-2017,00:30:27
3436,1731,42.693,23.359,26.34,45.71,01-07-2017,00:30:27
3738,1884,42.7,23.332,27.2,43.51,01-07-2017,00:30:36
3102,1561,42.665,23.392,25.48,44.7,01-07-2017,00:30:40
2040,1025,42.686,23.351,24.59,50.25,01-07-2017,00:30:41
2216,1114,42.664,23.373,25.62,47.9,01-07-2017,00:30:47
3432,1729,42.71,23.419,24.44,55.34,01-07-2017,00:30:51
2224,1118,42.651,23.335,24.64,49.08,01-07-2017,00:30:54
2230,1121,42.692,23.332,27.42,46.51,01-07-2017,00:30:54
2264,1139,42.671,23.31,24.69,59.79,01-07-2017,00:30:59
2294,1155,42.645,23.265,24.29,43.77,01-07-2017,00:31:00
1850,925,42.677,23.311,24.15,60.48,01-07-2017,00:31:00
3558,1793,42.671,23.364,26.3,44.7,01-07-2017,00:31:15
2234,1123,42.685,23.356,27.69,40.17,01-07-2017,00:31:19
2262,1138,42.691,23.324,26.13,45.72,01-07-2017,00:31:22
1764,879,42.622,23.366,23.16,55.36,01-07-2017,00:31:27
3836,1933,42.702,23.371,23.54,55.17,01-07-2017,00:31:41
2038,1024,42.694,23.32,28.61,43.53,01-07-2017,00:31:42
2323,1172,42.686,23.4,24.24,51.5,01-07-2017,00:31:43
3620,1824,42.678,23.254,24.98,58.87,01-07-2017,00:31:46
1952,976,42.709,23.398,22.07,57.89,01-07-2017,00:31:47
2266,1140,42.738,23.272,22.6,63.81,01-07-2017,00:31:51
2292,1154,42.663,23.273,22.82,59.0,01-07-2017,00:31:53
1846,923,42.64,23.31,23.3,52.55,01-07-2017,00:32:00
3512,1770,42.683,23.335,24.03,57.76,01-07-2017,00:32:09
2228,1120,42.693,23.333,25.7,47.36,01-07-2017,00:32:13
3096,1558,42.7,23.36,26.25,45.6,01-07-2017,00:32:17
3500,1764,42.703,23.349,27.04,44.04,01-07-2017,00:32:22
3438,1732,42.738,23.293,23.85,58.21,01-07-2017,00:32:22
1954,977,42.704,23.354,25.72,45.81,01-07-2017,00:32:23
3472,1750,42.669,23.318,26.37,48.69,01-07-2017,00:32:27
3092,1556,42.666,23.284,24.03,0.0,01-07-2017,00:32:32
1962,981,42.69,23.324,25.57,46.96,01-07-2017,00:32:41
3474,1751,42.68,23.293,26.01,50.08,01-07-2017,00:32:43
2036,1023,42.657,23.349,23.38,53.47,01-07-2017,00:32:51
2232,1122,42.685,23.301,25.39,52.25,01-07-2017,00:32:53
2607,1313,42.66,23.319,24.06,56.29,01-07-2017,00:32:54
3436,1731,42.693,23.359,26.4,45.6,01-07-2017,00:32:55
3738,1884,42.7,23.332,27.4,43.16,01-07-2017,00:33:02
2040,1025,42.686,23.351,24.49,50.55,01-07-2017,00:33:07
3102,1561,42.665,23.392,25.35,45.45,01-07-2017,00:33:07
2216,1114,42.664,23.373,25.42,48.67,01-07-2017,00:33:14
3432,1729,42.71,23.419,24.3,56.1,01-07-2017,00:33:18
2230,1121,42.692,23.332,27.35,47.02,01-07-2017,00:33:21
2224,1118,42.651,23.335,24.26,49.89,01-07-2017,00:33:22
2264,1139,42.671,23.31,24.56,60.62,01-07-2017,00:33:26
2294,1155,42.645,23.265,24.39,43.29,01-07-2017,00:33:27
1850,925,42.677,23.311,24.12,60.82,01-07-2017,00:33:27
3558,1793,42.671,23.364,26.22,45.31,01-07-2017,00:33:41
2234,1123,42.685,23.356,27.35,41.16,01-07-2017,00:33:45
2262,1138,42.691,23.324,25.79,46.27,01-07-2017,00:33:49
1764,879,42.622,23.366,23.08,53.89,01-07-2017,00:33:53
3836,1933,42.702,23.371,23.54,55.39,01-07-2017,00:34:08
2038,1024,42.694,23.32,28.58,43.75,01-07-2017,00:34:09
2323,1172,42.686,23.4,24.22,51.36,01-07-2017,00:34:09
1952,976,42.709,23.398,22.15,57.6,01-07-2017,00:34:13
2266,1140,42.738,23.272,22.74,64.41,01-07-2017,00:34:18
2292,1154,42.663,23.273,23.0,60.23,01-07-2017,00:34:20
1846,923,42.64,23.31,23.31,52.73,01-07-2017,00:34:26
3620,1824,42.678,23.254,25.08,58.94,01-07-2017,00:34:35
3512,1770,42.683,23.335,23.88,58.61,01-07-2017,00:34:35
2228,1120,42.693,23.333,25.57,48.07,01-07-2017,00:34:40
3096,1558,42.7,23.36,26.23,45.38,01-07-2017,00:34:45
3438,1732,42.738,23.293,23.95,57.71,01-07-2017,00:34:48
3500,1764,42.703,23.349,27.03,43.79,01-07-2017,00:34:49
1954,977,42.704,23.354,25.67,45.74,01-07-2017,00:34:50
3472,1750,42.669,23.318,26.16,49.11,01-07-2017,00:34:55
3092,1556,42.666,23.284,24.02,0.0,01-07-2017,00:34:59
1962,981,42.69,23.324,25.52,47.4,01-07-2017,00:35:08
3474,1751,42.68,23.293,26.13,50.38,01-07-2017,00:35:10
2036,1023,42.657,23.349,23.26,53.66,01-07-2017,00:35:19
2232,1122,42.685,23.301,25.43,52.23,01-07-2017,00:35:19
2607,1313,42.66,23.319,23.89,56.66,01-07-2017,00:35:20
3436,1731,42.693,23.359,26.35,45.75,01-07-2017,00:35:24
3738,1884,42.7,23.332,27.32,42.95,01-07-2017,00:35:29
3102,1561,42.665,23.392,25.42,45.29,01-07-2017,00:35:33
2040,1025,42.686,23.351,24.48,50.79,01-07-2017,00:35:34
2216,1114,42.664,23.373,25.15,49.31,01-07-2017,00:35:40
3432,1729,42.71,23.419,24.32,56.09,01-07-2017,00:35:44
2230,1121,42.692,23.332,27.35,47.29,01-07-2017,00:35:48
2224,1118,42.651,23.335,24.4,49.04,01-07-2017,00:35:51
2264,1139,42.671,23.31,24.48,61.0,01-07-2017,00:35:52
1850,925,42.677,23.311,24.06,61.15,01-07-2017,00:35:53
2294,1155,42.645,23.265,24.39,43.86,01-07-2017,00:35:54
3558,1793,42.671,23.364,26.16,45.13,01-07-2017,00:36:08
2234,1123,42.685,23.356,27.37,41.05,01-07-2017,00:36:10
2262,1138,42.691,23.324,25.58,47.05,01-07-2017,00:36:15
1764,879,42.622,23.366,22.92,56.53,01-07-2017,00:36:20
3836,1933,42.702,23.371,23.25,56.37,01-07-2017,00:36:34
2038,1024,42.694,23.32,28.56,44.06,01-07-2017,00:36:35
2323,1172,42.686,23.4,24.23,51.75,01-07-2017,00:36:36
1952,976,42.709,23.398,22.1,57.87,01-07-2017,00:36:38
2266,1140,42.738,23.272,22.69,64.7,01-07-2017,00:36:44
2292,1154,42.663,23.273,23.04,59.67,01-07-2017,00:36:47
1846,923,42.64,23.31,23.22,52.58,01-07-2017,00:36:53
3512,1770,42.683,23.335,24.1,58.45,01-07-2017,00:37:02
2228,1120,42.693,23.333,25.59,48.41,01-07-2017,00:37:06
3096,1558,42.7,23.36,26.2,45.61,01-07-2017,00:37:14
3500,1764,42.703,23.349,27.04,43.95,01-07-2017,00:37:15
3438,1732,42.738,23.293,23.91,57.88,01-07-2017,00:37:15
1954,977,42.704,23.354,25.6,45.87,01-07-2017,00:37:16
3472,1750,42.669,23.318,26.1,49.19,01-07-2017,00:37:24
3620,1824,42.678,23.254,25.39,57.79,01-07-2017,00:37:25
3092,1556,42.666,23.284,24.14,0.0,01-07-2017,00:37:25
1962,981,42.69,23.324,25.48,47.69,01-07-2017,00:37:35
3474,1751,42.68,23.293,26.19,50.42,01-07-2017,00:37:36
2036,1023,42.657,23.349,23.47,53.61,01-07-2017,00:37:46
2232,1122,42.685,23.301,25.93,50.99,01-07-2017,00:37:46
2607,1313,42.66,23.319,23.71,57.16,01-07-2017,00:37:47
3436,1731,42.693,23.359,26.24,46.01,01-07-2017,00:37:53
3738,1884,42.7,23.332,27.39,42.95,01-07-2017,00:37:55
2040,1025,42.686,23.351,24.68,50.43,01-07-2017,00:38:00
3102,1561,42.665,23.392,25.39,45.61,01-07-2017,00:38:00
2216,1114,42.664,23.373,25.34,48.91,01-07-2017,00:38:07
3432,1729,42.71,23.419,24.42,55.64,01-07-2017,00:38:11
2230,1121,42.692,23.332,27.21,47.42,01-07-2017,00:38:14
2224,1118,42.651,23.335,24.36,49.5,01-07-2017,00:38:19
2264,1139,42.671,23.31,24.53,60.6,01-07-2017,00:38:19
1850,925,42.677,23.311,24.01,61.13,01-07-2017,00:38:20
2294,1155,42.645,23.265,24.11,45.28,01-07-2017,00:38:21
3558,1793,42.671,23.364,25.94,46.65,01-07-2017,00:38:34
2234,1123,42.685,23.356,27.47,41.02,01-07-2017,00:38:36
2262,1138,42.691,23.324,25.81,47.76,01-07-2017,00:38:42
1764,879,42.622,23.366,22.89,56.03,01-07-2017,00:38:46
3836,1933,42.702,23.371,23.39,55.26,01-07-2017,00:39:01
2038,1024,42.694,23.32,28.46,44.66,01-07-2017,00:39:02
2323,1172,42.686,23.4,24.27,51.5,01-07-2017,00:39:02
1952,976,42.709,23.398,21.93,58.55,01-07-2017,00:39:04
2266,1140,42.738,23.272,22.55,64.74,01-07-2017,00:39:11
2292,1154,42.663,23.273,22.76,60.06,01-07-2017,00:39:13
1846,923,42.64,23.31,23.17,52.36,01-07-2017,00:39:19
3512,1770,42.683,23.335,24.0,58.5,01-07-2017,00:39:28
2228,1120,42.693,23.333,25.61,47.46,01-07-2017,00:39:33
3438,1732,42.738,23.293,23.91,58.43,01-07-2017,00:39:41
3500,1764,42.703,23.349,27.04,44.15,01-07-2017,00:39:42
3096,1558,42.7,23.36,26.33,44.67,01-07-2017,00:39:42
1954,977,42.704,23.354,25.65,45.77,01-07-2017,00:39:43
3472,1750,42.669,23.318,26.27,48.74,01-07-2017,00:39:53
3092,1556,42.666,23.284,24.08,0.0,01-07-2017,00:39:53
1962,981,42.69,23.324,25.4,49.12,01-07-2017,00:40:01
3474,1751,42.68,23.293,25.99,51.01,01-07-2017,00:40:03
2232,1122,42.685,23.301,26.34,50.47,01-07-2017,00:40:12
2607,1313,42.66,23.319,23.71,57.37,01-07-2017,00:40:13
2036,1023,42.657,23.349,23.34,54.33,01-07-2017,00:40:13
3620,1824,42.678,23.254,25.16,58.01,01-07-2017,00:40:15
3436,1731,42.693,23.359,26.09,46.42,01-07-2017,00:40:22
3738,1884,42.7,23.332,27.41,42.87,01-07-2017,00:40:22
3102,1561,42.665,23.392,25.39,45.61,01-07-2017,00:40:26
2040,1025,42.686,23.351,24.49,50.95,01-07-2017,00:40:27
3428,1727,42.624,23.406,28.2,41.96,01-07-2017,00:40:33
2216,1114,42.664,23.373,25.07,49.42,01-07-2017,00:40:33
3432,1729,42.71,23.419,24.12,57.01,01-07-2017,00:40:37
2230,1121,42.692,23.332,27.16,47.44,01-07-2017,00:40:41
2264,1139,42.671,23.31,24.35,61.34,01-07-2017,00:40:45
1850,925,42.677,23.311,24.0,61.36,01-07-2017,00:40:46
2224,1118,42.651,23.335,24.32,49.54,01-07-2017,00:40:47
2294,1155,42.645,23.265,23.91,44.75,01-07-2017,00:40:48
3558,1793,42.671,23.364,25.88,46.57,01-07-2017,00:41:01
2262,1138,42.691,23.324,25.52,50.59,01-07-2017,00:41:09
2234,1123,42.685,23.356,27.24,41.49,01-07-2017,00:41:09
1764,879,42.622,23.366,22.72,56.09,01-07-2017,00:41:13
3836,1933,42.702,23.371,23.31,56.51,01-07-2017,00:41:27
2038,1024,42.694,23.32,28.38,44.76,01-07-2017,00:41:28
2323,1172,42.686,23.4,24.16,51.95,01-07-2017,00:41:29
1952,976,42.709,23.398,22.02,59.04,01-07-2017,00:41:29
2266,1140,42.738,23.272,21.54,69.15,01-07-2017,00:41:37
2292,1154,42.663,23.273,22.82,60.18,01-07-2017,00:41:40
1846,923,42.64,23.31,23.1,52.54,01-07-2017,00:41:46
3512,1770,42.683,23.335,24.06,58.28,01-07-2017,00:41:55
2228,1120,42.693,23.333,25.46,47.52,01-07-2017,00:41:59
3500,1764,42.703,23.349,27.01,43.92,01-07-2017,00:42:08
3438,1732,42.738,23.293,23.92,57.9,01-07-2017,00:42:08
1954,977,42.704,23.354,25.68,45.77,01-07-2017,00:42:09
3096,1558,42.7,23.36,26.23,44.93,01-07-2017,00:42:10
3092,1556,42.666,23.284,24.05,0.0,01-07-2017,00:42:19
3472,1750,42.669,23.318,26.2,49.01,01-07-2017,00:42:22
1962,981,42.69,23.324,25.46,49.43,01-07-2017,00:42:28
3474,1751,42.68,23.293,26.01,51.12,01-07-2017,00:42:29
2232,1122,42.685,23.301,26.36,50.01,01-07-2017,00:42:39
2607,1313,42.66,23.319,23.82,57.22,01-07-2017,00:42:40
2036,1023,42.657,23.349,23.18,55.09,01-07-2017,00:42:41
3738,1884,42.7,23.332,27.33,43.16,01-07-2017,00:42:48
3436,1731,42.693,23.359,26.15,46.49,01-07-2017,00:42:50
2040,1025,42.686,23.351,24.46,51.16,01-07-2017,00:42:53
3102,1561,42.665,23.392,25.33,45.58,01-07-2017,00:42:53
3428,1727,42.624,23.406,28.32,40.29,01-07-2017,00:42:59
2216,1114,42.664,23.373,24.74,50.9,01-07-2017,00:43:00
3620,1824,42.678,23.254,24.88,58.6,01-07-2017,00:43:04
3432,1729,42.71,23.419,24.06,57.48,01-07-2017,00:43:04
2230,1121,42.692,23.332,27.2,47.1,01-07-2017,00:43:07
2264,1139,42.671,23.31,24.25,61.27,01-07-2017,00:43:12
1850,925,42.677,23.311,23.97,61.49,01-07-2017,00:43:13
2294,1155,42.645,23.265,24.0,44.47,01-07-2017,00:43:14
2224,1118,42.651,23.335,24.44,48.92,01-07-2017,00:43:15
3558,1793,42.671,23.364,25.93,47.34,01-07-2017,00:43:27
2262,1138,42.691,23.324,25.17,51.89,01-07-2017,00:43:35
2234,1123,42.685,23.356,27.07,42.23,01-07-2017,00:43:35
1764,879,42.622,23.366,22.55,57.12,01-07-2017,00:43:40
3836,1933,42.702,23.371,23.2,57.32,01-07-2017,00:43:54
2038,1024,42.694,23.32,28.3,44.91,01-07-2017,00:43:55
2323,1172,42.686,23.4,24.22,51.84,01-07-2017,00:43:55
1952,976,42.709,23.398,22.18,58.67,01-07-2017,00:43:55
2266,1140,42.738,23.272,22.09,67.28,01-07-2017,00:44:04
2292,1154,42.663,23.273,22.77,59.04,01-07-2017,00:44:06
1846,923,42.64,23.31,23.11,54.82,01-07-2017,00:44:12
3512,1770,42.683,23.335,24.0,58.74,01-07-2017,00:44:21
2228,1120,42.693,23.333,25.47,47.66,01-07-2017,00:44:26
3438,1732,42.738,23.293,23.89,57.67,01-07-2017,00:44:34
1954,977,42.704,23.354,25.77,45.73,01-07-2017,00:44:36
3096,1558,42.7,23.36,26.31,45.53,01-07-2017,00:44:38
3092,1556,42.666,23.284,23.98,0.0,01-07-2017,00:44:46
3472,1750,42.669,23.318,26.25,48.74,01-07-2017,00:44:50
1962,981,42.69,23.324,25.42,49.98,01-07-2017,00:44:54
3474,1751,42.68,23.293,26.08,50.74,01-07-2017,00:44:56
2232,1122,42.685,23.301,26.55,49.22,01-07-2017,00:45:05
2607,1313,42.66,23.319,23.66,57.22,01-07-2017,00:45:06
2036,1023,42.657,23.349,23.22,55.31,01-07-2017,00:45:09
3738,1884,42.7,23.332,27.16,43.39,01-07-2017,00:45:14
3436,1731,42.693,23.359,26.22,46.09,01-07-2017,00:45:19
3102,1561,42.665,23.392,25.16,46.64,01-07-2017,00:45:19
2040,1025,42.686,23.351,24.29,52.17,01-07-2017,00:45:20
3428,1727,42.624,23.406,28.33,41.84,01-07-2017,00:45:26
2216,1114,42.664,23.373,24.86,49.95,01-07-2017,00:45:26
3432,1729,42.71,23.419,24.06,57.26,01-07-2017,00:45:30
2230,1121,42.692,23.332,27.14,47.58,01-07-2017,00:45:34
2264,1139,42.671,23.31,24.36,61.38,01-07-2017,00:45:38
1850,925,42.677,23.311,23.94,61.57,01-07-2017,00:45:39
2294,1155,42.645,23.265,24.04,44.66,01-07-2017,00:45:41
2224,1118,42.651,23.335,24.54,48.8,01-07-2017,00:45:43
3620,1824,42.678,23.254,25.11,57.75,01-07-2017,00:45:54
3558,1793,42.671,23.364,25.72,48.31,01-07-2017,00:45:54
2262,1138,42.691,23.324,24.99,52.82,01-07-2017,00:46:02
2234,1123,42.685,23.356,26.67,43.3,01-07-2017,00:46:02
1764,879,42.622,23.366,22.62,57.06,01-07-2017,00:46:06
3836,1933,42.702,23.371,23.15,57.12,01-07-2017,00:46:20
2038,1024,42.694,23.32,28.29,44.94,01-07-2017,00:46:21
1952,976,42.709,23.398,22.11,58.77,01-07-2017,00:46:21
2323,1172,42.686,23.4,24.22,51.72,01-07-2017,00:46:22
2266,1140,42.738,23.272,22.2,65.82,01-07-2017,00:46:31
2292,1154,42.663,23.273,22.76,59.97,01-07-2017,00:46:33
1846,923,42.64,23.31,23.0,55.21,01-07-2017,00:46:39
3512,1770,42.683,23.335,24.11,58.58,01-07-2017,00:46:48
2228,1120,42.693,23.333,25.41,47.84,01-07-2017,00:46:52
3438,1732,42.738,23.293,23.97,57.49,01-07-2017,00:47:01
1954,977,42.704,23.354,25.83,45.7,01-07-2017,00:47:02
3096,1558,42.7,23.36,26.21,45.57,01-07-2017,00:47:06
3092,1556,42.666,23.284,24.03,0.0,01-07-2017,00:47:12
3472,1750,42.669,23.318,26.12,49.24,01-07-2017,00:47:19
1962,981,42.69,23.324,25.39,51.52,01-07-2017,00:47:21
3474,1751,42.68,23.293,26.05,50.98,01-07-2017,00:47:23
2232,1122,42.685,23.301,26.66,48.97,01-07-2017,00:47:32
2607,1313,42.66,23.319,23.68,57.35,01-07-2017,00:47:33
2036,1023,42.657,23.349,23.16,56.0,01-07-2017,00:47:37
3738,1884,42.7,23.332,27.13,43.68,01-07-2017,00:47:41
2040,1025,42.686,23.351,24.2,51.93,01-07-2017,00:47:46
3102,1561,42.665,23.392,25.13,46.73,01-07-2017,00:47:46
3436,1731,42.693,23.359,26.34,45.69,01-07-2017,00:47:48
3428,1727,42.624,23.406,28.4,40.92,01-07-2017,00:47:53
2216,1114,42.664,23.373,24.85,50.48,01-07-2017,00:47:53
3432,1729,42.71,23.419,23.88,57.58,01-07-2017,00:47:57
2230,1121,42.692,23.332,27.04,47.33,01-07-2017,00:48:00
2264,1139,42.671,23.31,24.23,61.89,01-07-2017,00:48:05
1850,925,42.677,23.311,23.88,61.83,01-07-2017,00:48:06
2294,1155,42.645,23.265,24.06,43.89,01-07-2017,00:48:08
2224,1118,42.651,23.335,24.69,49.24,01-07-2017,00:48:11
3558,1793,42.671,23.364,25.78,48.51,01-07-2017,00:48:21
2262,1138,42.691,23.324,25.47,51.03,01-07-2017,00:48:28
1764,879,42.622,23.366,22.58,56.8,01-07-2017,00:48:33
2234,1123,42.685,23.356,26.43,44.04,01-07-2017,00:48:35
3620,1824,42.678,23.254,25.53,56.53,01-07-2017,00:48:43
3836,1933,42.702,23.371,23.18,56.76,01-07-2017,00:48:47
1952,976,42.709,23.398,22.15,59.02,01-07-2017,00:48:47
2038,1024,42.694,23.32,28.22,45.18,01-07-2017,00:48:48
2323,1172,42.686,23.4,24.27,51.46,01-07-2017,00:48:48
2266,1140,42.738,23.272,22.49,65.48,01-07-2017,00:48:57
2292,1154,42.663,23.273,22.69,59.55,01-07-2017,00:49:00
1846,923,42.64,23.31,22.94,54.88,01-07-2017,00:49:05
3512,1770,42.683,23.335,24.09,58.42,01-07-2017,00:49:14
2228,1120,42.693,23.333,25.29,48.74,01-07-2017,00:49:19
3438,1732,42.738,23.293,23.94,58.09,01-07-2017,00:49:27
1954,977,42.704,23.354,25.87,45.52,01-07-2017,00:49:29
3096,1558,42.7,23.36,26.28,45.88,01-07-2017,00:49:33
3092,1556,42.666,23.284,24.04,0.0,01-07-2017,00:49:39
1962,981,42.69,23.324,25.29,52.01,01-07-2017,00:49:47
3472,1750,42.669,23.318,25.88,49.79,01-07-2017,00:49:48
3474,1751,42.68,23.293,25.96,50.79,01-07-2017,00:49:49
2232,1122,42.685,23.301,27.07,47.49,01-07-2017,00:49:58
2607,1313,42.66,23.319,23.78,56.96,01-07-2017,00:49:59
2036,1023,42.657,23.349,23.13,56.06,01-07-2017,00:50:04
3738,1884,42.7,23.332,27.23,42.99,01-07-2017,00:50:07
3102,1561,42.665,23.392,25.05,47.18,01-07-2017,00:50:12
2040,1025,42.686,23.351,24.13,52.32,01-07-2017,00:50:13
3436,1731,42.693,23.359,26.31,45.7,01-07-2017,00:50:17
3428,1727,42.624,23.406,28.51,39.02,01-07-2017,00:50:19
2216,1114,42.664,23.373,24.8,50.61,01-07-2017,00:50:19
3432,1729,42.71,23.419,23.79,58.14,01-07-2017,00:50:23
2230,1121,42.692,23.332,27.18,47.29,01-07-2017,00:50:27
2264,1139,42.671,23.31,24.29,61.46,01-07-2017,00:50:31
1850,925,42.677,23.311,23.87,61.75,01-07-2017,00:50:32
2294,1155,42.645,23.265,23.98,46.12,01-07-2017,00:50:35
2224,1118,42.651,23.335,24.73,48.18,01-07-2017,00:50:39
3558,1793,42.671,23.364,25.68,48.43,01-07-2017,00:50:47
2262,1138,42.691,23.324,25.25,51.54,01-07-2017,00:50:55
1764,879,42.622,23.366,22.52,56.98,01-07-2017,00:50:59
2234,1123,42.685,23.356,26.68,43.42,01-07-2017,00:51:00
3836,1933,42.702,23.371,23.47,55.28,01-07-2017,00:51:13
1952,976,42.709,23.398,21.89,59.45,01-07-2017,00:51:13
2038,1024,42.694,23.32,28.21,45.22,01-07-2017,00:51:14
2323,1172,42.686,23.4,24.16,51.74,01-07-2017,00:51:15
2266,1140,42.738,23.272,22.26,66.63,01-07-2017,00:51:24
2292,1154,42.663,23.273,22.74,59.83,01-07-2017,00:51:26
1846,923,42.64,23.31,22.91,53.11,01-07-2017,00:51:32
3620,1824,42.678,23.254,25.01,57.87,01-07-2017,00:51:33
3512,1770,42.683,23.335,23.83,60.06,01-07-2017,00:51:41
2228,1120,42.693,23.333,25.44,48.08,01-07-2017,00:51:45
3438,1732,42.738,23.293,24.01,57.99,01-07-2017,00:51:54
1954,977,42.704,23.354,25.86,45.56,01-07-2017,00:51:55
3096,1558,42.7,23.36,26.39,46.17,01-07-2017,00:52:01
3092,1556,42.666,23.284,24.11,0.0,01-07-2017,00:52:05
1962,981,42.69,23.324,25.22,52.12,01-07-2017,00:52:14
3474,1751,42.68,23.293,26.0,50.67,01-07-2017,00:52:16
3472,1750,42.669,23.318,26.16,49.27,01-07-2017,00:52:17
2232,1122,42.685,23.301,26.43,48.44,01-07-2017,00:52:25
2607,1313,42.66,23.319,23.74,56.81,01-07-2017,00:52:26
2036,1023,42.657,23.349,23.23,56.09,01-07-2017,00:52:31
3738,1884,42.7,23.332,27.11,43.19,01-07-2017,00:52:34
2040,1025,42.686,23.351,23.94,52.97,01-07-2017,00:52:39
3102,1561,42.665,23.392,25.05,47.32,01-07-2017,00:52:39
3436,1731,42.693,23.359,26.06,46.6,01-07-2017,00:52:45
3428,1727,42.624,23.406,28.5,38.1,01-07-2017,00:52:46
2216,1114,42.664,23.373,24.48,51.68,01-07-2017,00:52:46
3432,1729,42.71,23.419,23.89,57.77,01-07-2017,00:52:50
2230,1121,42.692,23.332,27.21,47.76,01-07-2017,00:52:53
2264,1139,42.671,23.31,24.34,61.58,01-07-2017,00:52:58
1850,925,42.677,23.311,23.85,61.77,01-07-2017,00:52:59
2294,1155,42.645,23.265,23.82,45.44,01-07-2017,00:53:02
2224,1118,42.651,23.335,24.85,48.98,01-07-2017,00:53:07
3558,1793,42.671,23.364,25.69,48.91,01-07-2017,00:53:14
2262,1138,42.691,23.324,25.32,51.79,01-07-2017,00:53:21
1764,879,42.622,23.366,22.43,58.78,01-07-2017,00:53:26
2234,1123,42.685,23.356,26.63,44.05,01-07-2017,00:53:26
3836,1933,42.702,23.371,23.32,55.98,01-07-2017,00:53:40
2038,1024,42.694,23.32,28.13,45.4,01-07-2017,00:53:41
2323,1172,42.686,23.4,24.27,51.43,01-07-2017,00:53:41
2266,1140,42.738,23.272,21.82,67.96,01-07-2017,00:53:50
2292,1154,42.663,23.273,22.42,59.85,01-07-2017,00:53:53
1952,976,42.709,23.398,21.71,60.07,01-07-2017,00:53:53
1846,923,42.64,23.31,22.89,53.18,01-07-2017,00:53:58
3512,1770,42.683,23.335,23.99,59.7,01-07-2017,00:54:07
2228,1120,42.693,23.333,25.47,47.91,01-07-2017,00:54:12
